date,time,ip_address,method,uri,status_code,user_agent,bytes_transferred,response_time_ms
2026-01-01,19:04:46,102.128.221.165,GET,/risk-assessment.php,200,Mozilla/5.0 Chrome Windows,17372,346
2026-01-01,19:10:05,102.128.221.165,GET,/images/cyber-assistant-banner.png,200,Mozilla/5.0 Chrome Windows,165497,321
2026-03-21,10:54:39,102.128.86.150,GET,/index.html,200,Mozilla/5.0 Safari iPhone,13830,182
2026-03-21,11:00:19,102.128.86.150,GET,/prototype.php,200,Mozilla/5.0 Safari iPhone,12277,243
2026-05-12,18:11:00,102.128.80.135,GET,/index.html,304,Mozilla/5.0 Chrome Android,0,217
2026-05-12,18:12:55,102.128.80.135,GET,/contact.php,200,Mozilla/5.0 Chrome Android,11587,252
2026-03-27,16:27:51,154.120.234.207,GET,/index.html,200,Mozilla/5.0 Safari iPhone,26547,219
2026-03-27,16:30:16,154.120.234.207,GET,/digital-transformation.php,200,Mozilla/5.0 Safari iPhone,30713,289
2026-03-27,16:33:07,154.120.234.207,GET,/css/site.css,200,Mozilla/5.0 Safari iPhone,34749,217
2026-05-11,14:20:40,102.128.222.196,GET,/index.html,304,Mozilla/5.0 Firefox Windows,0,166
2026-05-11,14:23:36,102.128.222.196,GET,/ai-assistant.php,304,Mozilla/5.0 Firefox Windows,0,234
2026-05-11,14:24:27,102.128.222.196,GET,/images/cyber-assistant-banner.png,304,Mozilla/5.0 Firefox Windows,0,137
2026-04-10,10:06:37,102.128.201.17,GET,/index.html,200,Mozilla/5.0 Edge Windows,16158,245
2026-04-10,10:09:06,102.128.201.17,GET,/ai-assistant.php,200,Mozilla/5.0 Edge Windows,14126,215
2026-04-10,10:15:25,102.128.201.17,GET,/favicon.ico,200,Mozilla/5.0 Edge Windows,170510,304
2026-04-10,10:19:46,102.128.201.17,GET,/scheduledemo.php,200,Mozilla/5.0 Edge Windows,11653,276
2026-04-15,12:29:36,102.128.170.185,GET,/index.html,200,Mozilla/5.0 Edge Windows,21050,278
2026-04-15,12:34:38,102.128.170.185,GET,/events.php,200,Mozilla/5.0 Edge Windows,22296,239
2026-04-15,12:39:31,102.128.170.185,GET,/ai-assistant.php,200,Mozilla/5.0 Edge Windows,14254,201
2026-03-10,09:48:47,102.128.31.224,GET,/index.html,200,Mozilla/5.0 Edge Windows,16850,229
2026-03-24,09:37:34,105.245.198.128,GET,/index.html,200,Mozilla/5.0 Firefox Windows,21951,323
2026-03-24,09:42:29,105.245.198.128,GET,/ai-assistant.php,304,Mozilla/5.0 Firefox Windows,0,221
2026-01-01,08:43:23,102.128.163.211,GET,/index.html,404,Mozilla/5.0 Chrome Windows,28134,330
2026-01-01,08:48:46,102.128.163.211,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Chrome Windows,16247,298
2026-01-01,08:50:36,102.128.163.211,GET,/js/main.js,200,Mozilla/5.0 Chrome Windows,47112,232
2026-01-01,08:54:36,102.128.163.211,GET,/risk-assessment.php,404,Mozilla/5.0 Chrome Windows,12425,292
2026-02-14,10:38:37,102.128.106.25,GET,/index.html,304,Mozilla/5.0 Chrome Android,0,178
2026-02-14,10:39:17,102.128.106.25,GET,/pricing.php,200,Mozilla/5.0 Chrome Android,19081,228
2026-05-05,20:57:37,102.128.190.237,GET,/robots.txt,304,curl/8.1.0,0,173
2026-05-05,21:01:39,102.128.190.237,GET,/index.html,404,curl/8.1.0,29470,337
2026-04-17,11:22:24,102.128.75.252,GET,/index.html,200,Mozilla/5.0 Firefox Windows,29099,224
2026-04-17,11:25:38,102.128.75.252,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Firefox Windows,12966,1
2026-04-27,08:30:23,102.128.169.81,GET,/index.html,200,Mozilla/5.0 Safari MacOS,13308,311
2026-04-27,08:31:41,102.128.169.81,GET,/cybersecurity-monitoring.php,404,Mozilla/5.0 Safari MacOS,17036,312
2026-04-27,08:32:50,102.128.169.81,GET,/risk-assessment.php,200,Mozilla/5.0 Safari MacOS,31346,247
2026-04-27,08:39:03,102.128.169.81,GET,/scheduledemo.php,200,Mozilla/5.0 Safari MacOS,16358,299
2026-04-27,08:40:05,102.128.169.81,GET,/contact.php,200,Mozilla/5.0 Safari MacOS,27551,138
2026-01-12,11:31:00,102.212.83.70,GET,/index.html,200,Mozilla/5.0 Chrome Android,16854,420
2026-01-12,11:32:09,102.212.83.70,GET,/ai-assistant.php,200,Mozilla/5.0 Chrome Android,21103,365
2026-01-12,11:39:07,102.212.83.70,GET,/favicon.ico,200,Mozilla/5.0 Chrome Android,149329,282
2026-01-12,11:41:38,102.212.83.70,GET,/prototype.php,404,Mozilla/5.0 Chrome Android,10379,400
2026-04-07,14:37:18,196.44.233.114,GET,/index.html,200,Mozilla/5.0 Chrome Windows,10758,309
2026-04-07,14:40:50,196.44.233.114,GET,/case-studies.php,200,Mozilla/5.0 Chrome Windows,19811,317
2026-04-08,08:08:36,197.249.4.177,GET,/index.html,200,Mozilla/5.0 Chrome Android,28644,356
2026-01-14,15:42:13,102.128.148.232,GET,/wp-admin.php,404,AhrefsBot/7.0,26124,399
2026-01-14,15:48:49,102.128.148.232,GET,/admin.php,404,AhrefsBot/7.0,28324,288
2026-01-14,15:49:46,102.128.148.232,GET,/login.php,404,AhrefsBot/7.0,7586,333
2026-05-04,19:09:13,154.72.102.123,GET,/index.html,304,Mozilla/5.0 Safari iPhone,0,222
2026-05-04,19:14:07,154.72.102.123,GET,/prototype.php,200,Mozilla/5.0 Safari iPhone,11758,215
2026-05-04,19:18:08,154.72.102.123,GET,/images/cyber-assistant-banner.png,304,Mozilla/5.0 Safari iPhone,0,353
2026-05-04,19:19:24,154.72.102.123,GET,/risk-assessment.php,200,Mozilla/5.0 Safari iPhone,19678,175
2026-03-18,15:29:10,102.212.161.24,GET,/index.html,200,Mozilla/5.0 Firefox Windows,22710,202
2026-03-18,15:32:05,102.212.161.24,GET,/ai-assistant.php,200,Mozilla/5.0 Firefox Windows,20840,295
2026-04-26,14:06:31,105.245.35.237,GET,/index.html,200,Mozilla/5.0 Safari MacOS,12197,205
2026-04-26,14:11:42,105.245.35.237,GET,/case-studies.php,304,Mozilla/5.0 Safari MacOS,0,282
2026-05-06,13:05:37,102.128.98.31,GET,/index.html,200,Mozilla/5.0 Safari MacOS,18634,389
2026-05-06,13:11:54,102.128.98.31,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari MacOS,17203,285
2026-05-06,13:18:19,102.128.98.31,GET,/js/main.js,200,Mozilla/5.0 Safari MacOS,57738,140
2026-05-08,16:09:03,102.128.6.205,GET,/index.html,200,Mozilla/5.0 Safari MacOS,11478,276
2026-01-19,09:34:32,102.128.11.50,GET,/index.html,200,Mozilla/5.0 Chrome Android,19283,274
2026-01-19,09:36:21,102.128.11.50,GET,/pricing.php,200,Mozilla/5.0 Chrome Android,18771,295
2026-01-09,13:47:15,197.211.218.4,GET,/index.html,200,Mozilla/5.0 Chrome Android,13182,324
2026-01-09,13:50:17,197.211.218.4,GET,/risk-assessment.php,404,Mozilla/5.0 Chrome Android,12856,340
2026-01-09,13:55:27,197.211.218.4,GET,/images/logo.png,304,Mozilla/5.0 Chrome Android,0,444
2026-03-06,09:43:59,102.128.144.26,GET,/index.html,200,Mozilla/5.0 Safari iPhone,31323,6
2026-03-06,09:50:29,102.128.144.26,GET,/digital-transformation.php,200,Mozilla/5.0 Safari iPhone,19327,145
2026-05-14,14:42:38,41.70.149.188,GET,/index.html,200,Mozilla/5.0 Safari MacOS,20030,222
2026-05-14,14:43:29,41.70.149.188,GET,/cybersecurity-monitoring.php,304,Mozilla/5.0 Safari MacOS,0,285
2026-05-08,13:09:29,102.128.144.146,GET,/index.html,200,Mozilla/5.0 Firefox Windows,13905,179
2026-05-08,13:14:14,102.128.144.146,GET,/risk-assessment.php,304,Mozilla/5.0 Firefox Windows,0,263
2026-02-18,13:22:18,102.128.220.137,GET,/index.html,200,Mozilla/5.0 Safari iPhone,16888,218
2026-04-27,18:01:29,196.44.67.123,GET,/index.html,304,Mozilla/5.0 Chrome Android,0,183
2026-04-27,18:03:17,196.44.67.123,GET,/index.html,200,Mozilla/5.0 Chrome Android,17865,289
2026-02-06,21:35:15,197.249.162.145,GET,/index.html,200,Mozilla/5.0 Chrome Android,25345,364
2026-01-15,13:11:12,154.120.154.208,GET,/index.html,200,Mozilla/5.0 Chrome Windows,16720,210
2026-01-15,13:14:39,154.120.154.208,GET,/ai-assistant.php,200,Mozilla/5.0 Chrome Windows,19386,305
2026-01-15,13:21:21,154.120.154.208,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Chrome Windows,16529,421
2026-05-09,09:19:57,105.245.220.247,GET,/index.html,304,Mozilla/5.0 Chrome Android,0,155
2026-03-24,07:04:31,105.245.124.12,GET,/index.html,200,Mozilla/5.0 Chrome Windows,25470,90
2026-02-15,19:07:00,102.128.250.23,GET,/index.html,200,Mozilla/5.0 Chrome Android,17334,250
2026-02-15,19:10:56,102.128.250.23,GET,/prototype.php,404,Mozilla/5.0 Chrome Android,19726,287
2026-01-19,14:52:58,102.128.94.47,GET,/index.html,200,Mozilla/5.0 Edge Windows,28515,165
2026-01-19,14:59:22,102.128.94.47,GET,/case-studies.php,200,Mozilla/5.0 Edge Windows,19762,262
2026-04-03,16:27:54,105.245.225.123,GET,/index.html,200,Mozilla/5.0 Chrome Windows,15246,90
2026-04-03,16:30:46,105.245.225.123,GET,/risk-assessment.php,304,Mozilla/5.0 Chrome Windows,0,161
2026-04-03,16:36:01,105.245.225.123,GET,/digital-transformation.php,304,Mozilla/5.0 Chrome Windows,0,168
2026-01-26,10:10:27,102.212.35.195,GET,/index.html,200,Mozilla/5.0 Safari iPhone,5711,284
2026-01-26,10:12:48,102.212.35.195,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari iPhone,21095,114
2026-01-26,10:18:58,102.212.35.195,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,16509,190
2026-04-06,14:53:41,102.128.140.86,GET,/index.html,200,Mozilla/5.0 Edge Windows,22961,220
2026-04-06,14:56:09,102.128.140.86,GET,/index.html,304,Mozilla/5.0 Edge Windows,0,225
2026-03-19,13:16:19,154.120.54.215,GET,/prototype.php,200,curl/8.1.0,23822,120
2026-03-19,13:22:26,154.120.54.215,GET,/prototype.php,200,curl/8.1.0,24520,145
2026-02-10,10:13:33,105.245.0.23,GET,/index.html,200,Mozilla/5.0 Safari iPhone,30054,319
2026-03-21,19:37:23,196.44.244.119,GET,/index.html,304,Mozilla/5.0 Safari iPhone,0,194
2026-03-21,19:42:29,196.44.244.119,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,17313,301
2026-01-17,08:12:28,41.70.2.114,GET,/index.html,200,Mozilla/5.0 Safari iPhone,24473,253
2026-01-17,08:19:02,41.70.2.114,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,30345,304
2026-01-17,08:25:33,41.70.2.114,GET,/scheduledemo.php,304,Mozilla/5.0 Safari iPhone,0,110
2026-01-28,16:59:36,102.128.150.97,GET,/index.html,200,Mozilla/5.0 Firefox Windows,16559,322
2026-01-28,17:03:55,102.128.150.97,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Firefox Windows,19283,432
2026-01-23,10:12:21,102.128.219.68,GET,/index.html,200,Mozilla/5.0 Edge Windows,12720,150
2026-01-23,10:17:09,102.128.219.68,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Edge Windows,20194,327
2026-03-20,09:16:53,196.44.233.10,GET,/index.html,200,Mozilla/5.0 Chrome Windows,19681,221
2026-03-20,09:21:43,196.44.233.10,GET,/digital-transformation.php,200,Mozilla/5.0 Chrome Windows,17551,69
2026-01-13,21:55:24,102.128.101.58,GET,/index.html,200,Mozilla/5.0 Edge Windows,14214,300
2026-01-13,21:59:01,102.128.101.58,GET,/cybersecurity-monitoring.php,304,Mozilla/5.0 Edge Windows,0,321
2026-01-15,17:29:34,154.120.153.160,GET,/prototype.php,404,Googlebot/2.1,11739,167
2026-01-15,17:32:59,154.120.153.160,GET,/prototype.php,404,Googlebot/2.1,10695,289
2026-01-15,17:33:21,154.120.153.160,GET,/prototype.php,200,Googlebot/2.1,18677,129
2026-01-15,17:37:06,154.120.153.160,GET,/prototype.php,200,Googlebot/2.1,13060,161
2026-04-27,10:42:15,105.245.167.171,GET,/index.html,200,Mozilla/5.0 Safari MacOS,18708,7
2026-04-27,10:46:31,105.245.167.171,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari MacOS,16823,78
2026-04-27,10:52:12,105.245.167.171,GET,/digital-transformation.php,200,Mozilla/5.0 Safari MacOS,24409,193
2026-03-23,08:44:47,41.203.219.83,GET,/index.html,200,Mozilla/5.0 Safari MacOS,18659,186
2026-03-23,08:50:59,41.203.219.83,GET,/risk-assessment.php,200,Mozilla/5.0 Safari MacOS,27375,330
2026-03-23,08:51:59,41.203.219.83,GET,/images/events.jpg,200,Mozilla/5.0 Safari MacOS,153345,149
2026-02-25,18:00:17,102.128.195.209,GET,/index.html,200,Mozilla/5.0 Chrome Android,23325,230
2026-02-25,18:05:05,102.128.195.209,GET,/risk-assessment.php,200,Mozilla/5.0 Chrome Android,27489,246
2026-02-25,18:07:53,102.128.195.209,GET,/events.php,200,Mozilla/5.0 Chrome Android,23460,198
2026-03-20,16:13:54,102.128.178.168,GET,/index.html,200,Mozilla/5.0 Safari MacOS,8804,270
2026-03-20,16:16:34,102.128.178.168,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari MacOS,13233,275
2026-03-20,16:18:16,102.128.178.168,GET,/predictive-maintenance.php,200,Mozilla/5.0 Safari MacOS,18148,220
2026-03-09,10:17:53,196.44.92.186,GET,/index.html,200,Mozilla/5.0 Chrome Windows,24802,332
2026-03-09,10:24:41,196.44.92.186,GET,/case-studies.php,200,Mozilla/5.0 Chrome Windows,19686,357
2026-03-06,09:07:23,102.128.80.244,GET,/index.html,304,Mozilla/5.0 Safari iPhone,0,313
2026-03-06,09:07:51,102.128.80.244,GET,/digital-transformation.php,200,Mozilla/5.0 Safari iPhone,13469,182
2026-04-13,01:50:31,197.249.202.131,GET,/index.html,200,curl/8.1.0,26939,68
2026-03-28,14:38:48,102.128.210.189,GET,/index.html,200,Mozilla/5.0 Safari MacOS,28654,235
2026-03-28,14:44:47,102.128.210.189,GET,/ai-assistant.php,200,Mozilla/5.0 Safari MacOS,15635,239
2026-03-28,14:47:38,102.128.210.189,GET,/js/main.js,304,Mozilla/5.0 Safari MacOS,0,280
2026-03-03,08:16:53,196.44.125.3,GET,/index.html,200,Mozilla/5.0 Chrome Android,16320,6
2026-03-03,08:21:05,196.44.125.3,GET,/contact.php,200,Mozilla/5.0 Chrome Android,21070,367
2026-01-26,08:02:10,154.120.130.221,GET,/index.html,200,Mozilla/5.0 Edge Windows,26688,304
2026-01-26,08:07:20,154.120.130.221,GET,/prototype.php,200,Mozilla/5.0 Edge Windows,11871,280
2026-01-26,08:13:34,154.120.130.221,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Edge Windows,11168,239
2026-03-18,09:10:42,102.128.131.250,GET,/index.html,200,Mozilla/5.0 Edge Windows,11575,334
2026-03-18,09:16:16,102.128.131.250,GET,/contact.php,200,Mozilla/5.0 Edge Windows,15303,138
2026-03-25,11:19:26,102.128.32.192,GET,/index.html,200,Mozilla/5.0 Chrome Android,12907,382
2026-03-25,11:25:33,102.128.32.192,GET,/ai-assistant.php,404,Mozilla/5.0 Chrome Android,8975,232
2026-03-25,11:28:28,102.128.32.192,GET,/contact.php,200,Mozilla/5.0 Chrome Android,12727,173
2026-01-14,09:16:12,102.212.119.3,GET,/index.html,200,Mozilla/5.0 Chrome Android,27241,303
2026-01-14,09:21:14,102.212.119.3,GET,/risk-assessment.php,200,Mozilla/5.0 Chrome Android,24661,275
2026-01-19,08:57:10,102.128.59.202,GET,/index.html,200,Mozilla/5.0 Safari MacOS,8181,38
2026-01-19,08:59:10,102.128.59.202,GET,/digital-transformation.php,304,Mozilla/5.0 Safari MacOS,0,238
2026-02-23,10:15:39,41.203.250.152,GET,/index.html,200,Mozilla/5.0 Edge Windows,20916,267
2026-02-23,10:17:20,41.203.250.152,GET,/ai-assistant.php,200,Mozilla/5.0 Edge Windows,5264,272
2026-02-23,10:20:39,41.203.250.152,GET,/css/site.css,304,Mozilla/5.0 Edge Windows,0,140
2026-02-23,10:21:53,41.203.250.152,GET,/predictive-maintenance.php,200,Mozilla/5.0 Edge Windows,11127,127
2026-03-24,10:29:35,41.203.173.166,GET,/index.html,200,Mozilla/5.0 Chrome Windows,18367,401
2026-03-24,10:30:45,41.203.173.166,GET,/prototype.php,200,Mozilla/5.0 Chrome Windows,20356,201
2026-01-28,13:30:30,105.245.50.183,GET,/index.html,200,Mozilla/5.0 Chrome Windows,32544,240
2026-01-28,13:37:21,105.245.50.183,GET,/ai-assistant.php,200,Mozilla/5.0 Chrome Windows,24600,397
2026-01-28,13:41:22,105.245.50.183,GET,/images/logo.png,200,Mozilla/5.0 Chrome Windows,169658,179
2026-04-21,08:55:25,102.128.24.208,GET,/index.html,200,Mozilla/5.0 Chrome Windows,14061,109
2026-04-21,09:02:04,102.128.24.208,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Chrome Windows,16224,283
2026-04-21,09:05:13,102.128.24.208,GET,/risk-assessment.php,200,Mozilla/5.0 Chrome Windows,17899,243
2026-03-23,21:01:26,102.128.107.154,GET,/index.html,200,Mozilla/5.0 Chrome Android,15940,252
2026-03-23,21:03:22,102.128.107.154,GET,/cybersecurity-monitoring.php,304,Mozilla/5.0 Chrome Android,0,403
2026-03-23,21:09:00,102.128.107.154,GET,/ai-assistant.php,200,Mozilla/5.0 Chrome Android,20427,148
2026-03-24,13:04:49,197.249.11.118,GET,/index.html,200,Mozilla/5.0 Firefox Windows,19857,214
2026-03-24,13:08:16,197.249.11.118,GET,/prototype.php,200,Mozilla/5.0 Firefox Windows,16496,172
2026-03-24,13:09:59,197.249.11.118,GET,/images/cyber-assistant-banner.png,304,Mozilla/5.0 Firefox Windows,0,442
2026-04-03,10:32:15,105.245.247.72,GET,/index.html,200,Mozilla/5.0 Edge Windows,16091,87
2026-04-03,10:38:52,105.245.247.72,GET,/prototype.php,200,Mozilla/5.0 Edge Windows,31189,139
2026-03-06,19:08:32,41.203.87.52,GET,/index.html,200,Mozilla/5.0 Safari MacOS,27955,324
2026-03-06,19:12:18,41.203.87.52,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari MacOS,33557,226
2026-01-13,18:12:54,105.245.65.115,GET,/index.html,200,Mozilla/5.0 Safari iPhone,10111,228
2026-01-13,18:18:29,105.245.65.115,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,11037,257
2026-05-06,16:28:25,102.128.219.48,GET,/index.html,200,Mozilla/5.0 Chrome Windows,29784,206
2026-05-06,16:33:47,102.128.219.48,GET,/events.php,200,Mozilla/5.0 Chrome Windows,26107,247
2026-05-06,16:38:48,102.128.219.48,GET,/images/events.jpg,200,Mozilla/5.0 Chrome Windows,139733,428
2026-03-03,15:34:25,102.128.138.108,GET,/index.html,200,Mozilla/5.0 Safari iPhone,28834,329
2026-03-03,15:34:47,102.128.138.108,GET,/cybersecurity-monitoring.php,404,Mozilla/5.0 Safari iPhone,22300,286
2026-01-22,11:40:53,102.128.4.142,GET,/index.html,200,Mozilla/5.0 Firefox Windows,6329,233
2026-01-22,11:41:53,102.128.4.142,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Firefox Windows,15763,163
2026-01-22,11:43:16,102.128.4.142,GET,/js/main.js,200,Mozilla/5.0 Firefox Windows,60817,145
2026-01-22,11:47:57,102.128.4.142,GET,/prototype.php,200,Mozilla/5.0 Firefox Windows,3207,240
2026-05-08,10:37:41,105.245.76.226,GET,/index.html,200,Mozilla/5.0 Firefox Windows,21032,275
2026-05-08,10:42:19,105.245.76.226,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Firefox Windows,21010,73
2026-05-08,10:44:30,105.245.76.226,GET,/risk-assessment.php,200,Mozilla/5.0 Firefox Windows,11880,235
2026-02-26,14:00:17,102.128.202.206,GET,/index.html,304,Mozilla/5.0 Safari MacOS,0,200
2026-02-26,14:01:32,102.128.202.206,GET,/risk-assessment.php,200,Mozilla/5.0 Safari MacOS,13782,116
2026-02-26,14:03:51,102.128.202.206,GET,/predictive-maintenance.php,200,Mozilla/5.0 Safari MacOS,21258,263
2026-04-22,08:27:58,102.128.193.15,GET,/index.html,200,Mozilla/5.0 Safari iPhone,15570,309
2026-04-22,08:31:08,102.128.193.15,GET,/case-studies.php,200,Mozilla/5.0 Safari iPhone,14717,170
2026-03-19,19:26:44,197.211.111.176,GET,/index.html,200,Mozilla/5.0 Chrome Android,11908,178
2026-03-19,19:28:20,197.211.111.176,GET,/contact.php,200,Mozilla/5.0 Chrome Android,0,288
2026-04-23,08:23:24,196.44.124.192,GET,/index.html,200,Mozilla/5.0 Safari iPhone,12648,357
2026-04-23,08:28:38,196.44.124.192,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,21346,222
2026-04-23,08:29:11,196.44.124.192,GET,/events.php,200,Mozilla/5.0 Safari iPhone,16096,234
2026-03-23,15:51:31,102.128.223.247,GET,/index.html,404,Mozilla/5.0 Firefox Windows,3443,360
2026-03-23,15:52:44,102.128.223.247,GET,/ai-assistant.php,200,Mozilla/5.0 Firefox Windows,9610,258
2026-03-23,15:56:18,102.128.223.247,GET,/favicon.ico,200,Mozilla/5.0 Firefox Windows,171216,117
2026-02-19,14:58:04,197.211.107.158,GET,/index.html,200,Mozilla/5.0 Safari MacOS,19688,201
2026-02-19,15:04:36,197.211.107.158,GET,/ai-assistant.php,200,Mozilla/5.0 Safari MacOS,19422,287
2026-01-21,13:57:40,102.128.113.19,GET,/index.html,200,Mozilla/5.0 Safari iPhone,18922,215
2026-01-21,14:00:30,102.128.113.19,GET,/index.html,200,Mozilla/5.0 Safari iPhone,21038,219
2026-05-13,10:11:03,102.212.213.41,GET,/index.html,200,Mozilla/5.0 Safari MacOS,12215,231
2026-01-15,10:35:11,102.128.250.35,GET,/index.html,200,Mozilla/5.0 Chrome Android,18916,106
2026-04-13,12:35:32,154.120.108.230,GET,/index.html,200,Mozilla/5.0 Edge Windows,14576,221
2026-04-13,12:36:28,154.120.108.230,GET,/digital-transformation.php,304,Mozilla/5.0 Edge Windows,0,23
2026-05-15,02:12:05,102.212.156.127,GET,/index.html,200,Bingbot/2.0,16253,155
2026-05-15,02:16:22,102.212.156.127,GET,/images/logo.png,304,Bingbot/2.0,0,120
2026-05-15,02:19:50,102.212.156.127,GET,/css/site.css,404,Bingbot/2.0,30250,317
2026-05-06,12:59:46,105.245.194.128,GET,/index.html,200,Mozilla/5.0 Safari MacOS,10407,350
2026-05-06,13:04:05,105.245.194.128,GET,/ai-assistant.php,200,Mozilla/5.0 Safari MacOS,20789,231
2026-01-25,11:25:32,196.44.213.77,GET,/index.html,200,Mozilla/5.0 Safari MacOS,16928,276
2026-01-25,11:25:59,196.44.213.77,GET,/digital-transformation.php,200,Mozilla/5.0 Safari MacOS,23301,172
2026-02-20,13:59:26,105.245.137.151,GET,/index.html,200,Mozilla/5.0 Chrome Windows,12907,335
2026-02-20,14:00:43,105.245.137.151,GET,/digital-transformation.php,304,Mozilla/5.0 Chrome Windows,0,160
2026-02-20,14:02:26,105.245.137.151,GET,/images/logo.png,304,Mozilla/5.0 Chrome Windows,0,301
2026-04-14,07:04:39,197.211.143.244,GET,/index.html,200,Mozilla/5.0 Chrome Android,14480,113
2026-04-14,07:07:50,197.211.143.244,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Chrome Android,22418,395
2026-03-01,03:06:59,102.128.17.102,GET,/pricing.php,200,python-requests/2.31,34768,132
2026-03-01,03:12:07,102.128.17.102,GET,/contact.php,200,python-requests/2.31,34603,79
2026-05-01,11:08:36,41.70.164.206,GET,/index.html,304,Mozilla/5.0 Chrome Windows,0,116
2026-03-29,10:32:13,102.128.231.174,GET,/index.html,200,Mozilla/5.0 Chrome Windows,27551,266
2026-03-29,10:33:42,102.128.231.174,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Chrome Windows,23000,266
2026-05-13,17:45:36,105.245.154.127,GET,/robots.txt,200,Googlebot/2.1,22866,111
2026-05-13,17:47:08,105.245.154.127,GET,/index.html,200,Googlebot/2.1,15186,131
2026-02-12,10:14:12,105.245.52.142,GET,/index.html,304,Mozilla/5.0 Chrome Windows,0,131
2026-03-23,15:01:50,41.203.58.202,GET,/index.html,200,Mozilla/5.0 Safari iPhone,11877,241
2026-03-23,15:05:07,41.203.58.202,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,17311,354
2026-03-26,14:22:54,197.211.6.119,GET,/index.html,200,Mozilla/5.0 Safari iPhone,11847,210
2026-03-26,14:26:10,197.211.6.119,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,15971,116
2026-03-26,14:32:30,197.211.6.119,GET,/js/main.js,304,Mozilla/5.0 Safari iPhone,0,213
2026-03-26,14:34:47,197.211.6.119,GET,/scheduledemo.php,200,Mozilla/5.0 Safari iPhone,24213,160
2026-05-15,10:36:04,197.211.189.77,GET,/index.html,200,Mozilla/5.0 Firefox Windows,34683,233
2026-05-15,10:40:35,197.211.189.77,GET,/ai-assistant.php,200,Mozilla/5.0 Firefox Windows,13817,259
2026-05-15,10:45:25,197.211.189.77,GET,/prototype.php,200,Mozilla/5.0 Firefox Windows,13658,48
2026-05-15,10:48:01,197.211.189.77,GET,/scheduledemo.php,200,Mozilla/5.0 Firefox Windows,10107,275
2026-03-07,10:46:49,102.212.90.158,GET,/index.html,200,Mozilla/5.0 Chrome Android,14875,183
2026-03-07,10:49:49,102.212.90.158,GET,/risk-assessment.php,304,Mozilla/5.0 Chrome Android,0,298
2026-04-24,09:28:19,102.128.188.14,GET,/index.html,200,Mozilla/5.0 Safari iPhone,22756,198
2026-04-24,09:33:33,102.128.188.14,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari iPhone,20980,322
2026-04-30,11:42:29,102.128.2.161,GET,/index.html,200,Mozilla/5.0 Chrome Windows,13323,353
2026-04-24,09:13:13,105.245.171.131,GET,/index.html,200,Mozilla/5.0 Chrome Windows,12544,220
2026-04-24,09:19:36,105.245.171.131,GET,/case-studies.php,200,Mozilla/5.0 Chrome Windows,11641,122
2026-04-11,10:01:26,102.128.35.73,GET,/index.html,200,Mozilla/5.0 Edge Windows,15922,169
2026-04-11,10:02:53,102.128.35.73,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Edge Windows,23400,379
2026-04-11,10:05:41,102.128.35.73,GET,/images/cyber-assistant-banner.png,200,Mozilla/5.0 Edge Windows,88001,330
2026-03-28,19:54:20,41.203.113.150,GET,/index.html,200,Mozilla/5.0 Chrome Android,13511,125
2026-03-28,19:57:09,41.203.113.150,GET,/resources.php,200,Mozilla/5.0 Chrome Android,12302,243
2026-03-02,22:33:27,154.72.252.123,GET,/index.html,200,CyberProbeScanner/1.0,26666,142
2026-03-02,22:36:52,154.72.252.123,GET,/images/logo.png,200,CyberProbeScanner/1.0,233020,116
2026-03-02,22:37:16,154.72.252.123,GET,/css/site.css,304,CyberProbeScanner/1.0,0,81
2026-01-15,11:27:33,197.249.138.234,GET,/index.html,200,Mozilla/5.0 Firefox Windows,14906,291
2026-01-15,11:33:57,197.249.138.234,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Firefox Windows,19078,176
2026-04-22,10:18:51,154.120.205.10,GET,/index.html,200,Mozilla/5.0 Safari MacOS,13926,282
